BarIndex,Time,Open,High,Low,Close,Volume,Geometry,VolumePolarity,VolumeDelta,VolumeRank20,VolumeRank50,Range,RangeDelta,RangeRank20,Body,BodyDelta,BodyRank20,CloseLocation,OverlapRatio,CloseInsidePriorRange,CloseInsidePriorBody,BreaksPriorHigh,BreaksPriorLow,ParticipationState,ExpansionState,CompressionState,DissipationState,AcceptanceState,SignificanceState,EvidenceFlags
1433,"2026-05-01 10:00:00",97.41,97.63,97.32,97.59,573,"InsideBar","Black","Down",0.15,0.06,0.31,"Down",0.25,0.18,"Down",0.5,0.870968,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
1434,"2026-05-01 10:05:00",97.64,97.64,97.13,97.53,924,"OutsideBar","Red","Up",0.35,0.2,0.51,"Up",0.7,0.11,"Down",0.35,0.784314,0.607843,True,True,True,True,"Rising","Local","Local","Absent","Contained","Moderate","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
1435,"2026-05-01 10:10:00",97.51,97.53,97.3,97.38,615,"InsideBar","Red","Down",0.15,0.08,0.23,"Down",0.1,0.13,"Up",0.4,0.347826,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
1436,"2026-05-01 10:15:00",97.38,97.59,97.35,97.36,616,"HHHL","Red","Up",0.2,0.1,0.24,"Up",0.15,0.02,"Down",0.1,0.041667,0.75,True,False,True,False,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
1437,"2026-05-01 10:20:00",97.37,97.6,97.23,97.41,934,"OutsideBar","Black","Up",0.5,0.26,0.37,"Up",0.4,0.04,"Up",0.15,0.486486,0.648649,True,False,True,True,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
1438,"2026-05-01 10:25:00",97.43,97.48,97.21,97.4,529,"LLLH","Red","Down",0.1,0.04,0.27,"Down",0.2,0.03,"Down",0.15,0.703704,0.925926,True,True,False,True,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
1439,"2026-05-01 10:30:00",97.4,97.52,97.27,97.38,510,"HHHL","Red","Down",0.1,0.04,0.25,"Down",0.2,0.02,"Down",0.15,0.44,0.84,True,False,True,False,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
1440,"2026-05-01 10:35:00",97.38,97.51,97.22,97.47,569,"LLLH","Black","Up",0.2,0.1,0.29,"Up",0.3,0.09,"Up",0.4,0.862069,0.827586,True,False,False,True,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
1441,"2026-05-01 10:40:00",97.46,97.76,97.41,97.6,754,"HHHL","Black","Up",0.45,0.2,0.35,"Up",0.5,0.14,"Up",0.55,0.542857,0.285714,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;AcceptanceAccepted"
1442,"2026-05-01 10:45:00",97.62,97.74,97.47,97.67,572,"InsideBar","Black","Down",0.25,0.12,0.27,"Down",0.25,0.05,"Down",0.35,0.740741,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
1443,"2026-05-01 10:50:00",97.68,97.89,97.62,97.79,1039,"HHHL","Black","Up",0.8,0.38,0.27,"Flat",0.3,0.11,"Up",0.55,0.62963,0.444444,False,False,True,False,"Peak","Absent","Absent","Absent","Accepted","Major","VolumePeak20;HighVolumeLowRange;BreaksPriorHigh;AcceptanceAccepted"
1444,"2026-05-01 10:55:00",97.78,97.79,96.99,97.32,1690,"LLLH","Red","Up",0.85,0.62,0.8,"Up",0.9,0.46,"Up",0.9,0.4125,0.2125,False,False,False,True,"Peak","Strong","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorLow;AcceptanceAccepted"
1445,"2026-05-01 11:00:00",97.32,97.42,97.05,97.2,1157,"InsideBar","Red","Down",0.8,0.5,0.37,"Down",0.7,0.12,"Down",0.5,0.405405,1,True,False,False,False,"Peak","Absent","Clustered","Absent","Unresolved","Major","VolumePeak20;CloseInsidePriorRange;CompressionClustered"
1446,"2026-05-01 11:05:00",97.21,97.24,96.9,97.11,1241,"LLLH","Red","Up",0.85,0.58,0.34,"Down",0.55,0.1,"Down",0.4,0.617647,0.558824,True,False,False,True,"Peak","Absent","Local","Local","Contained","Major","VolumePeak20;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1447,"2026-05-01 11:10:00",97.1,97.22,96.92,97.14,884,"InsideBar","Black","Down",0.55,0.28,0.3,"Down",0.4,0.04,"Down",0.25,0.733333,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
1448,"2026-05-01 11:15:00",97.16,97.75,97.11,97.67,1372,"HHHL","Black","Up",0.95,0.66,0.64,"Up",0.95,0.51,"Up",1,0.875,0.171875,False,False,True,False,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorHigh;AcceptanceAccepted"
1449,"2026-05-01 11:20:00",97.68,97.89,97.48,97.7,1158,"HHHL","Black","Down",0.85,0.54,0.41,"Down",0.85,0.02,"Down",0.1,0.536585,0.658537,True,False,True,False,"Peak","Strong","Local","Local","Contained","Major","VolumePeak20;RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1450,"2026-05-01 11:25:00",97.71,97.8,97.48,97.73,1108,"InsideBar","Black","Down",0.75,0.48,0.32,"Down",0.55,0.02,"Up",0.2,0.78125,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CompressionClustered"
1451,"2026-05-01 11:30:00",97.74,97.93,97.59,97.61,5040,"HHHL","Red","Up",1,1,0.34,"Up",0.6,0.13,"Up",0.7,0.058824,0.617647,True,False,True,False,"Climactic","Local","Local","Absent","Contained","Structural","VolumePeak20;VolumeClimactic50;BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
1452,"2026-05-04 06:05:00",98.58,99.94,98.57,98.85,6040,"HHHL","Black","Up",1,1,1.37,"Up",1,0.27,"Up",0.9,0.20438,0,False,False,True,False,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorHigh;AcceptanceAccepted"
1453,"2026-05-04 06:10:00",98.85,98.86,97.98,98.32,2442,"LLLH","Red","Down",0.9,0.92,0.88,"Down",0.95,0.53,"Up",1,0.386364,0.329545,False,False,False,True,"Peak","Climactic","Absent","Local","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
1454,"2026-05-04 06:15:00",98.33,98.37,97.78,98.07,2177,"LLLH","Red","Down",0.85,0.88,0.59,"Down",0.8,0.26,"Down",0.8,0.491525,0.661017,True,False,False,True,"Peak","Strong","Local","Local","Contained","Major","VolumePeak20;RangePeak20;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1455,"2026-05-04 06:20:00",98.08,98.17,97.59,97.92,1732,"LLLH","Red","Down",0.8,0.74,0.58,"Down",0.75,0.16,"Down",0.75,0.568966,0.672414,True,False,False,True,"Peak","Absent","Local","Local","Contained","Major","VolumePeak20;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1456,"2026-05-04 06:25:00",97.92,98.26,97.78,98.26,1163,"HHHL","Black","Down",0.6,0.58,0.48,"Down",0.7,0.34,"Up",0.85,1,0.8125,False,False,True,False,"Falling","Absent","Clustered","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted;CompressionClustered"
1457,"2026-05-04 06:30:00",98.26,98.67,98.17,98.56,1010,"HHHL","Black","Down",0.35,0.4,0.5,"Up",0.7,0.3,"Down",0.8,0.78,0.18,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1458,"2026-05-04 06:35:00",98.54,98.75,97.66,97.71,3012,"OutsideBar","Red","Up",0.9,0.92,1.09,"Up",0.95,0.83,"Up",1,0.045872,0.458716,False,False,True,True,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
1459,"2026-05-04 06:40:00",97.7,98.22,97.7,97.92,1214,"InsideBar","Black","Down",0.55,0.6,0.52,"Down",0.65,0.22,"Down",0.6,0.423077,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
1460,"2026-05-04 06:45:00",97.93,98.15,97.93,98.1,643,"InsideBar","Black","Down",0.1,0.2,0.22,"Down",0.05,0.17,"Down",0.55,0.772727,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
1461,"2026-05-04 06:50:00",98.11,98.32,97.9,98.12,1185,"OutsideBar","Black","Up",0.5,0.6,0.42,"Up",0.5,0.01,"Down",0.05,0.52381,0.52381,True,False,True,True,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
1462,"2026-05-04 06:55:00",98.13,98.3,97.94,98.07,857,"InsideBar","Red","Down",0.1,0.28,0.36,"Down",0.35,0.06,"Up",0.25,0.361111,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
1463,"2026-05-04 07:00:00",98.08,98.19,97.93,97.96,838,"LLLH","Red","Down",0.1,0.26,0.26,"Down",0.1,0.12,"Up",0.4,0.115385,0.961538,True,False,False,True,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
1464,"2026-05-04 07:05:00",97.98,98.07,97.7,97.92,1089,"LLLH","Red","Up",0.3,0.46,0.37,"Up",0.4,0.06,"Down",0.3,0.594595,0.378378,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorLow;AcceptanceAccepted"
1465,"2026-05-04 07:10:00",97.92,98.64,97.84,98.54,2470,"HHHL","Black","Up",0.85,0.9,0.8,"Up",0.85,0.62,"Up",0.95,0.875,0.2875,False,False,True,False,"Peak","Strong","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
1466,"2026-05-04 07:15:00",98.55,98.6,97.57,98.18,2043,"LLLH","Red","Down",0.7,0.82,1.03,"Up",0.9,0.37,"Down",0.8,0.592233,0.737864,True,True,False,True,"Falling","Strong","Local","Local","Contained","Structural","RangePeak20;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1467,"2026-05-04 07:20:00",98.17,98.18,97.5,97.51,1664,"LLLH","Red","Down",0.6,0.7,0.68,"Down",0.75,0.66,"Up",0.95,0.014706,0.897059,False,False,False,True,"Falling","Absent","Clustered","Local","Accepted","Moderate","BreaksPriorLow;DissipationLocal;AcceptanceAccepted;CompressionClustered"
1468,"2026-05-04 07:25:00",97.48,97.86,97.25,97.81,1899,"LLLH","Black","Up",0.65,0.74,0.61,"Down",0.7,0.33,"Down",0.7,0.918033,0.590164,True,True,False,True,"Rising","Absent","Local","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1469,"2026-05-04 07:30:00",97.83,98.15,97.67,98.05,1646,"HHHL","Black","Down",0.5,0.68,0.48,"Down",0.45,0.22,"Down",0.5,0.791667,0.395833,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1470,"2026-05-04 07:35:00",98.05,98.13,97.75,98.05,946,"InsideBar","Neutral","Down",0.2,0.4,0.38,"Down",0.3,0,"Down",0.05,0.789474,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
1471,"2026-05-04 07:40:00",98.08,98.36,97.86,98.01,1166,"HHHL","Red","Up",0.4,0.62,0.5,"Up",0.5,0.07,"Up",0.25,0.3,0.54,True,False,True,False,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
1472,"2026-05-04 07:45:00",98,98.23,97.82,98.23,990,"LLLH","Black","Down",0.25,0.42,0.41,"Down",0.3,0.23,"Up",0.55,1,0.902439,True,False,False,True,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
1473,"2026-05-04 07:50:00",98.19,98.45,98.03,98.29,1061,"HHHL","Black","Up",0.35,0.48,0.42,"Up",0.4,0.1,"Down",0.3,0.619048,0.47619,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;AcceptanceAccepted"
1474,"2026-05-04 07:55:00",98.29,98.41,98.2,98.34,817,"InsideBar","Black","Down",0.1,0.24,0.21,"Down",0.05,0.05,"Down",0.15,0.666667,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
1475,"2026-05-04 08:00:00",98.32,99.41,98.3,99.23,3702,"HHHL","Black","Up",1,0.92,1.11,"Up",1,0.91,"Up",1,0.837838,0.099099,False,False,True,False,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorHigh;AcceptanceAccepted"
1476,"2026-05-04 08:05:00",99.25,99.63,98.75,99.37,3446,"HHHL","Black","Down",0.95,0.92,0.88,"Down",0.85,0.12,"Down",0.45,0.704545,0.75,True,False,True,False,"Peak","Strong","Local","Local","Contained","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
