BarIndex,Time,Open,High,Low,Close,Volume,Geometry,VolumePolarity,VolumeDelta,VolumeRank20,VolumeRank50,Range,RangeDelta,RangeRank20,Body,BodyDelta,BodyRank20,CloseLocation,OverlapRatio,CloseInsidePriorRange,CloseInsidePriorBody,BreaksPriorHigh,BreaksPriorLow,ParticipationState,ExpansionState,CompressionState,DissipationState,AcceptanceState,SignificanceState,EvidenceFlags
19090,"2026-03-09 22:30:00",1.167,1.16715,1.167,1.16705,60,"Symmetric","Black","Down",0.35,0.18,0.00015,"Flat",0.25,0.00005,"Down",0.3,0.333333,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
19091,"2026-03-09 22:35:00",1.16705,1.1671,1.16685,1.16695,93,"LLLH","Red","Up",0.7,0.36,0.00025,"Up",0.8,0.0001,"Up",0.5,0.4,0.4,False,False,False,True,"Rising","Strong","Absent","Absent","Accepted","Major","RangePeak20;BreaksPriorLow;AcceptanceAccepted"
19092,"2026-03-09 22:40:00",1.16695,1.16695,1.16685,1.16685,69,"InsideBar","Red","Down",0.4,0.2,0.0001,"Down",0.05,0.0001,"Flat",0.5,0,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
19093,"2026-03-09 22:45:00",1.1668,1.16685,1.16665,1.16665,86,"LLLH","Red","Up",0.65,0.3,0.0002,"Up",0.65,0.00015,"Up",0.75,0,0,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorLow;AcceptanceAccepted"
19094,"2026-03-09 22:50:00",1.16675,1.16725,1.1667,1.167,131,"HHHL","Black","Up",0.8,0.56,0.00055,"Up",0.95,0.00025,"Up",0.85,0.545455,0.272727,False,False,True,False,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorHigh;AcceptanceAccepted"
19095,"2026-03-09 22:55:00",1.16695,1.1672,1.16695,1.16695,322,"InsideBar","Neutral","Up",0.9,0.94,0.00025,"Down",0.8,0,"Down",0.25,0,1,True,True,False,False,"Peak","Strong","Clustered","Local","Unresolved","Structural","VolumePeak20;RangePeak20;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;CompressionClustered"
19096,"2026-03-09 23:00:00",1.16695,1.16725,1.1669,1.16725,152,"OutsideBar","Black","Down",0.75,0.62,0.00035,"Up",0.9,0.0003,"Up",0.95,1,0.714286,False,False,True,True,"Falling","Strong","Absent","Local","Accepted","Structural","RangePeak20;BreaksPriorHigh;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
19097,"2026-03-09 23:05:00",1.1673,1.1677,1.1673,1.1676,385,"HHHL","Black","Up",0.95,0.98,0.0004,"Up",0.9,0.0003,"Flat",0.95,0.75,0,False,False,True,False,"Climactic","Strong","Absent","Absent","Accepted","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
19098,"2026-03-09 23:10:00",1.16755,1.1677,1.16745,1.16765,259,"InsideBar","Black","Down",0.8,0.9,0.00025,"Down",0.6,0.0001,"Down",0.5,0.8,1,True,False,False,False,"Peak","Absent","Clustered","Absent","Unresolved","Structural","VolumePeak20;CloseInsidePriorRange;CompressionClustered"
19099,"2026-03-09 23:15:00",1.1677,1.16815,1.1676,1.1681,415,"HHHL","Black","Up",0.95,0.98,0.00055,"Up",0.95,0.0004,"Up",0.95,0.909091,0.181818,False,False,True,False,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorHigh;AcceptanceAccepted"
19100,"2026-03-09 23:20:00",1.1681,1.16815,1.16785,1.16795,316,"InsideBar","Red","Down",0.75,0.9,0.0003,"Down",0.75,0.00015,"Down",0.45,0.333333,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Structural","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
19101,"2026-03-09 23:25:00",1.16795,1.16825,1.1679,1.1682,183,"HHHL","Black","Down",0.6,0.76,0.00035,"Up",0.8,0.00025,"Up",0.7,0.857143,0.714286,False,False,True,False,"Falling","Strong","Absent","Local","Accepted","Major","RangePeak20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
19102,"2026-03-09 23:30:00",1.1682,1.1683,1.1679,1.16805,292,"OutsideBar","Red","Up",0.7,0.88,0.0004,"Up",0.85,0.00015,"Down",0.5,0.375,0.875,True,True,True,False,"Rising","Strong","Local","Absent","Contained","Major","RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
19103,"2026-03-09 23:35:00",1.16805,1.16825,1.1679,1.1682,187,"InsideBar","Black","Down",0.55,0.74,0.00035,"Down",0.75,0.00015,"Flat",0.55,0.857143,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
19104,"2026-03-09 23:40:00",1.1682,1.16885,1.1682,1.16875,582,"HHHL","Black","Up",1,1,0.00065,"Up",1,0.00055,"Up",0.95,0.846154,0.076923,False,False,True,False,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorHigh;AcceptanceAccepted"
19105,"2026-03-09 23:45:00",1.1687,1.1688,1.16835,1.1688,292,"InsideBar","Black","Down",0.65,0.86,0.00045,"Down",0.85,0.0001,"Down",0.4,1,1,True,False,False,False,"Falling","Strong","Clustered","Absent","Unresolved","Major","RangePeak20;CloseInsidePriorRange;CompressionClustered"
19106,"2026-03-09 23:50:00",1.16875,1.16895,1.16855,1.16855,323,"HHHL","Red","Up",0.8,0.9,0.0004,"Down",0.8,0.0002,"Up",0.7,0,0.625,True,False,True,False,"Peak","Strong","Local","Local","Contained","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
19107,"2026-03-09 23:55:00",1.1685,1.16855,1.16815,1.1683,166,"LLLH","Red","Down",0.45,0.58,0.0004,"Flat",0.8,0.0002,"Up",0.7,0.375,0,False,False,False,True,"Falling","Strong","Absent","Local","Accepted","Major","RangePeak20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
19108,"2026-03-10 00:00:00",1.1683,1.16855,1.1683,1.16855,88,"InsideBar","Black","Down",0.2,0.32,0.00025,"Down",0.4,0.00025,"Up",0.8,1,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
19109,"2026-03-10 00:05:00",1.16845,1.16885,1.16815,1.1687,880,"OutsideBar","Black","Up",1,1,0.0007,"Up",1,0.00025,"Flat",0.8,0.785714,0.357143,False,False,True,True,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
19110,"2026-03-10 00:10:00",1.16875,1.1692,1.1687,1.1692,659,"HHHL","Black","Down",0.95,0.98,0.0005,"Down",0.8,0.00045,"Up",0.95,1,0.3,False,False,True,False,"Climactic","Strong","Absent","Local","Accepted","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
19111,"2026-03-10 00:15:00",1.1692,1.1694,1.16815,1.1682,1239,"OutsideBar","Red","Up",1,1,0.00125,"Up",1,0.001,"Up",1,0.04,0.4,False,False,True,True,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
19112,"2026-03-10 00:20:00",1.1682,1.16885,1.16805,1.16885,994,"LLLH","Black","Down",0.95,0.98,0.0008,"Down",0.95,0.00065,"Down",0.95,1,0.875,True,True,False,True,"Climactic","Climactic","Clustered","Local","Contained","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
19113,"2026-03-10 00:25:00",1.16885,1.16935,1.1688,1.16935,913,"HHHL","Black","Down",0.9,0.96,0.00055,"Down",0.75,0.0005,"Down",0.85,1,0.090909,False,False,True,False,"Climactic","Absent","Absent","Local","Accepted","Structural","VolumePeak20;VolumeClimactic50;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
19114,"2026-03-10 00:30:00",1.16935,1.16985,1.1693,1.16985,774,"HHHL","Black","Down",0.8,0.92,0.00055,"Up",0.8,0.0005,"Up",0.85,1,0.090909,False,False,True,False,"Peak","Strong","Absent","Local","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
19115,"2026-03-10 00:35:00",1.1698,1.17,1.16945,1.1696,1007,"HHHL","Red","Up",0.95,0.98,0.00055,"Down",0.7,0.0002,"Down",0.35,0.272727,0.727273,True,True,True,False,"Climactic","Absent","Local","Local","Contained","Structural","VolumePeak20;VolumeClimactic50;BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
19116,"2026-03-10 00:40:00",1.16965,1.17025,1.1696,1.17015,784,"HHHL","Black","Down",0.75,0.9,0.00065,"Up",0.85,0.0005,"Up",0.8,0.846154,0.615385,False,False,True,False,"Falling","Strong","Absent","Local","Accepted","Structural","RangePeak20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
19117,"2026-03-10 00:45:00",1.17015,1.17055,1.17005,1.1705,733,"HHHL","Black","Down",0.65,0.86,0.0005,"Down",0.55,0.00035,"Down",0.6,0.9,0.4,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
19118,"2026-03-10 00:50:00",1.1705,1.1711,1.1705,1.17105,1129,"HHHL","Black","Up",0.95,0.98,0.0006,"Up",0.75,0.00055,"Up",0.85,0.916667,0.083333,False,False,True,False,"Climactic","Local","Absent","Absent","Accepted","Structural","VolumePeak20;VolumeClimactic50;BreaksPriorHigh;AcceptanceAccepted"
19119,"2026-03-10 00:55:00",1.171,1.1716,1.1709,1.1709,1880,"HHHL","Red","Up",1,1,0.0007,"Up",0.9,0.0001,"Down",0.1,0,0.285714,True,True,True,False,"Climactic","Strong","Local","Absent","Contained","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
19120,"2026-03-10 01:00:00",1.17085,1.1713,1.1707,1.1713,1082,"LLLH","Black","Down",0.85,0.94,0.0006,"Down",0.7,0.00045,"Up",0.65,1,0.666667,True,False,False,True,"Peak","Absent","Local","Local","Contained","Structural","VolumePeak20;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
19121,"2026-03-10 01:05:00",1.17125,1.17145,1.1707,1.17085,2490,"OutsideBar","Red","Up",1,1,0.00075,"Up",0.9,0.0004,"Down",0.55,0.2,0.8,True,True,True,False,"Climactic","Strong","Local","Absent","Contained","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
19122,"2026-03-10 01:10:00",1.1709,1.1709,1.1702,1.17065,1452,"LLLH","Red","Down",0.9,0.96,0.0007,"Down",0.85,0.00025,"Down",0.45,0.642857,0.285714,False,False,False,True,"Climactic","Strong","Absent","Local","Accepted","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
19123,"2026-03-10 01:15:00",1.17065,1.17065,1.17025,1.1705,1062,"InsideBar","Red","Down",0.7,0.88,0.0004,"Down",0.2,0.00015,"Down",0.15,0.625,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CompressionClustered"
19124,"2026-03-10 01:20:00",1.17045,1.1707,1.1702,1.1702,1408,"OutsideBar","Red","Up",0.85,0.94,0.0005,"Up",0.4,0.00025,"Up",0.5,0,0.8,False,False,True,True,"Peak","Local","Absent","Absent","Accepted","Structural","VolumePeak20;HighVolumeLowRange;BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
19125,"2026-03-10 01:25:00",1.1702,1.17075,1.17,1.17055,837,"OutsideBar","Black","Down",0.4,0.76,0.00075,"Up",0.9,0.00035,"Up",0.55,0.733333,0.666667,True,False,True,True,"Falling","Strong","Local","Local","Contained","Structural","RangePeak20;LowVolumeHighRange;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
19126,"2026-03-10 01:30:00",1.1705,1.1709,1.1703,1.1707,851,"HHHL","Black","Up",0.4,0.76,0.0006,"Down",0.6,0.0002,"Down",0.2,0.666667,0.75,True,False,True,False,"Rising","Absent","Local","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
19127,"2026-03-10 01:35:00",1.1707,1.17075,1.17025,1.17045,937,"LLLH","Red","Up",0.5,0.8,0.0005,"Down",0.25,0.00025,"Up",0.45,0.4,0.9,True,False,False,True,"Rising","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
19128,"2026-03-10 01:40:00",1.1705,1.1708,1.17005,1.17075,1698,"OutsideBar","Black","Up",0.9,0.96,0.00075,"Up",0.9,0.00025,"Down",0.25,0.933333,0.666667,True,False,True,True,"Climactic","Strong","Local","Absent","Contained","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
19129,"2026-03-10 01:45:00",1.1708,1.1712,1.17075,1.1708,800,"HHHL","Neutral","Down",0.25,0.68,0.00045,"Down",0.1,0,"Down",0.05,0.111111,0.111111,True,False,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
19130,"2026-03-10 01:50:00",1.1708,1.17095,1.1706,1.17075,691,"LLLH","Red","Down",0.05,0.6,0.00035,"Down",0.05,0.00005,"Up",0.1,0.428571,0.571429,True,False,False,True,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
19131,"2026-03-10 01:55:00",1.17075,1.1708,1.1699,1.17025,1262,"LLLH","Red","Up",0.75,0.9,0.0009,"Up",1,0.0005,"Up",0.85,0.388889,0.222222,False,False,False,True,"Rising","Climactic","Absent","Absent","Accepted","Structural","RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
19132,"2026-03-10 02:00:00",1.17025,1.17035,1.16955,1.16985,921,"LLLH","Red","Down",0.45,0.74,0.0008,"Down",0.95,0.0004,"Down",0.7,0.375,0.5625,False,False,False,True,"Falling","Climactic","Absent","Local","Accepted","Structural","RangePeak20;RangeClimactic20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
19133,"2026-03-10 02:05:00",1.1698,1.17035,1.16965,1.1702,650,"InsideBar","Black","Down",0.05,0.52,0.0007,"Down",0.7,0.0004,"Flat",0.75,0.785714,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
19134,"2026-03-10 02:10:00",1.17015,1.17035,1.1699,1.1703,500,"InsideBar","Black","Down",0.05,0.48,0.00045,"Down",0.2,0.00015,"Down",0.25,0.888889,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
19135,"2026-03-10 02:15:00",1.17035,1.1709,1.17025,1.17075,836,"HHHL","Black","Up",0.35,0.64,0.00065,"Up",0.6,0.0004,"Up",0.8,0.769231,0.153846,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;AcceptanceAccepted"
19136,"2026-03-10 02:20:00",1.17075,1.17105,1.1704,1.17055,977,"HHHL","Red","Up",0.55,0.76,0.00065,"Down",0.55,0.0002,"Down",0.35,0.230769,0.769231,True,True,True,False,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
19137,"2026-03-10 02:25:00",1.17055,1.1707,1.1703,1.1706,735,"LLLH","Black","Down",0.2,0.54,0.0004,"Down",0.15,0.00005,"Down",0.15,0.75,0.75,True,True,False,True,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
19138,"2026-03-10 02:30:00",1.17055,1.1708,1.17025,1.1705,535,"OutsideBar","Red","Down",0.1,0.42,0.00055,"Up",0.4,0.00005,"Down",0.1,0.454545,0.727273,True,False,True,True,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
19139,"2026-03-10 02:35:00",1.1705,1.17085,1.17045,1.17055,713,"HHHL","Black","Up",0.25,0.5,0.0004,"Down",0.15,0.00005,"Flat",0.15,0.25,0.875,True,True,True,False,"Rising","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
19140,"2026-03-10 02:40:00",1.17055,1.17075,1.1705,1.17065,511,"InsideBar","Black","Down",0.1,0.38,0.00025,"Down",0.05,0.0001,"Up",0.3,0.6,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
19141,"2026-03-10 02:45:00",1.1707,1.1711,1.1705,1.17105,738,"OutsideBar","Black","Up",0.4,0.54,0.0006,"Up",0.55,0.00035,"Up",0.75,0.916667,0.416667,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;AcceptanceAccepted"
19142,"2026-03-10 02:50:00",1.171,1.17115,1.1704,1.1706,668,"OutsideBar","Red","Down",0.25,0.44,0.00075,"Up",0.8,0.0004,"Up",0.95,0.266667,0.8,True,False,True,True,"Falling","Strong","Local","Local","Contained","Major","RangePeak20;LowVolumeHighRange;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
19143,"2026-03-10 02:55:00",1.1706,1.1709,1.1705,1.17075,620,"InsideBar","Black","Down",0.2,0.38,0.0004,"Down",0.2,0.00015,"Down",0.4,0.625,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
19144,"2026-03-10 03:00:00",1.1708,1.1708,1.1703,1.17035,471,"LLLH","Red","Down",0.05,0.28,0.0005,"Up",0.45,0.00045,"Up",0.95,0.1,0.6,False,False,False,True,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
19145,"2026-03-10 03:05:00",1.17035,1.1704,1.1698,1.17015,503,"LLLH","Red","Up",0.15,0.3,0.0006,"Up",0.65,0.0002,"Down",0.55,0.583333,0.166667,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorLow;AcceptanceAccepted"
19146,"2026-03-10 03:10:00",1.1701,1.1702,1.16985,1.1702,597,"InsideBar","Black","Up",0.3,0.36,0.00035,"Down",0.15,0.0001,"Down",0.35,1,1,True,True,False,False,"Rising","Absent","Clustered","Local","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;CompressionClustered"
19147,"2026-03-10 03:15:00",1.17015,1.1702,1.16985,1.16995,504,"Symmetric","Red","Down",0.2,0.28,0.00035,"Flat",0.2,0.0002,"Up",0.6,0.285714,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
19148,"2026-03-10 03:20:00",1.1699,1.1699,1.16945,1.1695,891,"LLLH","Red","Up",0.85,0.68,0.00045,"Up",0.4,0.0004,"Up",0.9,0.111111,0.111111,False,False,False,True,"Peak","Local","Absent","Absent","Accepted","Major","VolumePeak20;HighVolumeLowRange;BreaksPriorLow;AcceptanceAccepted"
19149,"2026-03-10 03:25:00",1.16945,1.16995,1.16945,1.16975,759,"OutsideBar","Black","Down",0.75,0.52,0.0005,"Up",0.5,0.0003,"Down",0.6,0.6,0.9,True,True,True,False,"Falling","Local","Local","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
19150,"2026-03-10 03:30:00",1.1698,1.16985,1.1694,1.16975,963,"LLLH","Red","Up",0.9,0.74,0.00045,"Down",0.45,0.00005,"Down",0.15,0.777778,0.888889,True,True,False,True,"Peak","Absent","Clustered","Local","Contained","Major","VolumePeak20;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
19151,"2026-03-10 03:35:00",1.1697,1.1697,1.16865,1.16865,1338,"LLLH","Red","Up",1,0.9,0.00105,"Up",1,0.00105,"Up",1,0,0.285714,False,False,False,True,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
19152,"2026-03-10 03:40:00",1.16865,1.1687,1.1673,1.16815,1853,"LLLH","Red","Up",1,0.96,0.0014,"Up",1,0.0005,"Down",0.95,0.607143,0.035714,False,False,False,True,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
19153,"2026-03-10 03:45:00",1.16815,1.16885,1.168,1.1688,960,"HHHL","Black","Down",0.8,0.68,0.00085,"Down",0.9,0.00065,"Up",0.95,0.941176,0.823529,False,False,True,False,"Peak","Strong","Clustered","Local","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted;CompressionClustered"
19154,"2026-03-10 03:50:00",1.1688,1.1689,1.1684,1.1685,548,"HHHL","Red","Down",0.3,0.22,0.0005,"Down",0.5,0.0003,"Down",0.6,0.2,0.9,True,True,True,False,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
19155,"2026-03-10 03:55:00",1.16845,1.1688,1.16835,1.16865,564,"LLLH","Black","Up",0.35,0.22,0.00045,"Down",0.45,0.0002,"Down",0.55,0.666667,0.888889,True,True,False,True,"Rising","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
19156,"2026-03-10 04:00:00",1.16865,1.1692,1.1685,1.16915,785,"HHHL","Black","Up",0.75,0.48,0.0007,"Up",0.8,0.0005,"Up",0.9,0.928571,0.428571,False,False,True,False,"Rising","Strong","Absent","Absent","Accepted","Major","RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
